Municipio,Ano,Produtividade
3500204,2014,-
3500303,1990,1250
3500303,1991,922
3500303,1992,1200
3500303,1993,1350
3500303,1994,1350
3500303,1995,1440
3500303,1996,500
3500303,1997,1500
3500303,1998,2386
3500303,1999,1200
3500303,2000,1935
3500303,2001,1882
3500303,2002,1797
3500303,2003,2100
3500303,2004,1779
3500303,2005,1772
3500303,2006,1770
3500303,2007,1800
3500303,2008,1823
3500303,2009,1800
3500303,2010,1317
3500303,2011,1800
3500303,2012,2340
3500303,2013,1809
3500303,2014,2389
3500402,1990,1583
3500402,1991,1469
3500402,1992,2125
3500402,1993,1775
3500402,1994,1733
3500402,1995,1725
3500402,1996,1735
3500402,1997,1770
3500402,1998,1750
3500402,1999,1800
3500402,2000,1500
3500402,2001,1620
3500402,2002,1585
3500402,2003,1800
3500402,2004,1720
3500402,2005,1800
3500402,2006,1800
3500402,2007,1800
3500402,2008,2104
3500402,2009,1800
3500402,2010,1800
3500402,2011,1800
3500402,2012,1800
3500402,2013,1800
3500402,2014,1800
3500501,1990,780
3500501,1991,923
3500501,1992,780
3500501,1993,660
3500501,1994,-
3500501,1995,800
3500501,1996,650
3500501,1997,900
3500501,1998,866
3500501,1999,866
3500501,2000,750
3500501,2001,875
3500501,2002,875
3500501,2003,800
3500501,2004,800
3500501,2005,800
3500501,2006,800
3500501,2007,1000
3500501,2008,1000
3500501,2009,1000
3500501,2010,1000
3500501,2011,-
3500501,2012,-
3500501,2013,-
3500501,2014,-
3500550,1990,580
3500550,1991,545
3500550,1992,576
3500550,1993,928
3500550,1994,600
3500550,1995,871
3500550,1996,771
3500550,1997,771
3500550,1998,750
3500550,1999,1840
3500550,2000,870
3500550,2001,1782
3500550,2002,1968
3500550,2003,822
3500550,2004,1943
3500550,2005,2100
3500550,2006,2724
3500550,2007,1847
3500550,2008,2006
3500550,2009,2240
3500550,2010,2100
3500550,2011,2100
3500550,2012,2438
3500550,2013,2438
3500550,2014,2254
3500600,1990,-
3500600,1991,-
3500600,1992,-
3500600,1993,-
3500600,1994,-
3500600,1995,-
3500600,1996,-
3500600,1997,-
3500600,1998,-
3500600,1999,-
3500600,2000,-
3500600,2001,-
3500600,2002,-
3500600,2003,-
3500600,2004,-
3500600,2005,-
3500600,2006,-
3500600,2007,-
3500600,2008,-
3500600,2009,-
3500600,2010,-
3500600,2011,-
3500600,2012,-
3500600,2013,-
3500600,2014,-
3500709,1990,900
3500709,1991,532
3500709,1992,-
3500709,1993,800
3500709,1994,600
3500709,1995,600
3500709,1996,600
3500709,1997,895
3500709,1998,893
3500709,1999,900
3500709,2000,600
3500709,2001,-
3500709,2002,-
3500709,2003,3379
3500709,2004,-
3500709,2005,-
3500709,2006,-
3500709,2007,-
3500709,2008,-
3500709,2009,-
3500709,2010,-
3500709,2011,-
3500709,2012,-
3500709,2013,-
3500709,2014,-
3500758,1990,-
3500758,1991,-
3500758,1992,-
3500758,1993,1538
3500758,1994,733
3500758,1995,899
3500758,1996,900
3500758,1997,900
3500758,1998,900
3500758,1999,900
3500758,2000,1200
3500758,2001,1200
3500758,2002,1200
3500758,2003,1350
3500758,2004,1151
3500758,2005,1031
3500758,2006,974
3500758,2007,974
3500758,2008,1300
3500758,2009,1100
3500758,2010,2631
3500758,2011,1297
3500758,2012,1217
3500758,2013,1800
3500758,2014,1900
3500808,1990,526
3500808,1991,486
3500808,1992,847
3500808,1993,1821
3500808,1994,1500
3500808,1995,600
3500808,1996,600
3500808,1997,704
3500808,1998,1250
3500808,1999,900
3500808,2000,339
3500808,2001,618
3500808,2002,600
3500808,2003,900
3500808,2004,600
3500808,2005,600
3500808,2006,600
3500808,2007,900
3500808,2008,1283
3500808,2009,-
3500808,2010,900
3500808,2011,856
3500808,2012,1089
3500808,2013,-
3500808,2014,956
3500907,1990,-
3500907,1991,-
3500907,1992,-
3500907,1993,-
3500907,1994,-
3500907,1995,-
3500907,1996,-
3500907,1997,-
3500907,1998,-
3500907,1999,-
3500907,2000,-
3500907,2001,-
3500907,2002,-
3500907,2003,-
3500907,2004,-
3500907,2005,-
3500907,2006,-
3500907,2007,-
3500907,2008,-
3500907,2009,-
3500907,2010,-
3500907,2011,-
3500907,2012,-
3500907,2013,-
3500907,2014,-
3501004,1990,916
3501004,1991,1289
3501004,1992,1200
3501004,1993,1125
3501004,1994,600
3501004,1995,1800
3501004,1996,1425
3501004,1997,900
3501004,1998,1990
3501004,1999,900
3501004,2000,600
3501004,2001,-
3501004,2002,-
3501004,2003,-
3501004,2004,-
3501004,2005,-
3501004,2006,-
3501004,2007,-
3501004,2008,-
3501004,2009,-
3501004,2010,900
3501004,2011,900
3501004,2012,600
3501004,2013,2161
3501004,2014,2816
3501103,1990,600
3501103,1991,725
3501103,1992,750
3501103,1993,700
3501103,1994,750
3501103,1995,844
3501103,1996,-
3501103,1997,-
3501103,1998,900
3501103,1999,-
3501103,2000,-
3501103,2001,-
3501103,2002,-
3501103,2003,-
3501103,2004,-
3501103,2005,1200
3501103,2006,1200
3501103,2007,1200
3501103,2008,-
3501103,2009,-
3501103,2010,-
3501103,2011,-
3501103,2012,-
3501103,2013,-
3501103,2014,-
3501152,1990,-
3501152,1991,-
3501152,1992,-
3501152,1993,-
3501152,1994,-
3501152,1995,-
3501152,1996,-
3501152,1997,-
3501152,1998,600
3501152,1999,809
3501152,2000,860
3501152,2001,966
3501152,2002,907
3501152,2003,907
3501152,2004,1136
3501152,2005,1000
3501152,2006,1000
3501152,2007,724
3501152,2008,1119
3501152,2009,875
3501152,2010,875
3501152,2011,1000
3501152,2012,-
3501152,2013,-
3501152,2014,-
3501202,1990,450
3501202,1991,1000
3501202,1992,714
3501202,1993,479
3501202,1994,479
3501202,1995,1250
3501202,1996,533
3501202,1997,844
3501202,1998,601
3501202,1999,615
3501202,2000,-
3501202,2001,-
3501202,2002,-
3501202,2003,-
3501202,2004,-
3501202,2005,-
3501202,2006,-
3501202,2007,-
3501202,2008,-
3501202,2009,-
3501202,2010,-
3501202,2011,-
3501202,2012,1955
3501202,2013,-
3501202,2014,-
3501301,1990,761
3501301,1991,959
3501301,1992,882
3501301,1993,485
3501301,1994,800
3501301,1995,1200
3501301,1996,800
3501301,1997,800
3501301,1998,800
3501301,1999,1075
3501301,2000,822
3501301,2001,1100
3501301,2002,1100
3501301,2003,1240
3501301,2004,1100
3501301,2005,1000
3501301,2006,1000
3501301,2007,1320
3501301,2008,1200
3501301,2009,1500
3501301,2010,3514
3501301,2011,1122
3501301,2012,1502
3501301,2013,900
3501301,2014,900
3501400,1990,406
3501400,1991,483
3501400,1992,337
3501400,1993,454
3501400,1994,714
3501400,1995,833
3501400,1996,833
3501400,1997,-
3501400,1998,764
3501400,1999,944
3501400,2000,933
3501400,2001,1000
3501400,2002,-
3501400,2003,600
3501400,2004,857
3501400,2005,-
3501400,2006,857
3501400,2007,857
3501400,2008,-
3501400,2009,-
3501400,2010,1200
3501400,2011,839
3501400,2012,1431
3501400,2013,1200
3501400,2014,-
3501509,1990,300
3501509,1991,354
3501509,1992,330
3501509,1993,353
3501509,1994,733
3501509,1995,816
3501509,1996,816
3501509,1997,600
3501509,1998,800
3501509,1999,900
3501509,2000,900
3501509,2001,600
3501509,2002,600
3501509,2003,600
3501509,2004,2411
3501509,2005,1750
3501509,2006,1500
3501509,2007,2600
3501509,2008,-
3501509,2009,-
3501509,2010,1750
3501509,2011,2000
3501509,2012,-
3501509,2013,-
3501509,2014,-
3501608,1990,1080
3501608,1991,900
3501608,1992,900
3501608,1993,900
3501608,1994,900
3501608,1995,900
3501608,1996,-
3501608,1997,-
3501608,1998,-
3501608,1999,-
3501608,2000,-
3501608,2001,1200
3501608,2002,950
3501608,2003,800
3501608,2004,800
3501608,2005,800
3501608,2006,800
3501608,2007,800
3501608,2008,2000
3501608,2009,-
3501608,2010,-
3501608,2011,-
3501608,2012,-
3501608,2013,-
3501608,2014,-
3501707,1990,-
3501707,1991,-
3501707,1992,-
3501707,1993,-
3501707,1994,-
3501707,1995,-
3501707,1996,-
3501707,1997,-
3501707,1998,-
3501707,1999,-
3501707,2000,-
3501707,2001,-
3501707,2002,-
3501707,2003,-
3501707,2004,-
3501707,2005,-
3501707,2006,-
3501707,2007,-
3501707,2008,-
3501707,2009,-
3501707,2010,-
3501707,2011,-
3501707,2012,-
3501707,2013,-
3501707,2014,-
3501806,1990,819
3501806,1991,900
3501806,1992,927
3501806,1993,654
3501806,1994,581
3501806,1995,600
3501806,1996,-
3501806,1997,920
3501806,1998,-
3501806,1999,-
3501806,2000,-
3501806,2001,-
3501806,2002,-
3501806,2003,-
3501806,2004,2705
3501806,2005,-
3501806,2006,-
3501806,2007,-
3501806,2008,1219
3501806,2009,1500
3501806,2010,2400
3501806,2011,2400
3501806,2012,2093
3501806,2013,-
3501806,2014,-
3501905,1990,760
3501905,1991,750
3501905,1992,750
3501905,1993,600
3501905,1994,-
3501905,1995,600
3501905,1996,600
3501905,1997,600
3501905,1998,814
3501905,1999,814
3501905,2000,830
3501905,2001,787
3501905,2002,840
3501905,2003,840
3501905,2004,825
3501905,2005,825
3501905,2006,825
3501905,2007,1100
3501905,2008,1153
3501905,2009,1200
3501905,2010,1400
3501905,2011,-
3501905,2012,1000
3501905,2013,1000
3501905,2014,-
3502002,1990,515
3502002,1991,600
3502002,1992,438
3502002,1993,300
3502002,1994,600
3502002,1995,1220
3502002,1996,366
3502002,1997,366
3502002,1998,366
3502002,1999,362
3502002,2000,354
3502002,2001,857
3502002,2002,1000
3502002,2003,1500
3502002,2004,1500
3502002,2005,-
3502002,2006,-
3502002,2007,1500
3502002,2008,-
3502002,2009,-
3502002,2010,-
3502002,2011,-
3502002,2012,-
3502002,2013,-
3502002,2014,-
3502101,1990,480
3502101,1991,600
3502101,1992,1210
3502101,1993,950
3502101,1994,480
3502101,1995,600
3502101,1996,1000
3502101,1997,750
3502101,1998,1000
3502101,1999,974
3502101,2000,900
3502101,2001,2000
3502101,2002,2100
3502101,2003,1400
3502101,2004,1800
3502101,2005,2352
3502101,2006,2325
3502101,2007,2325
3502101,2008,1500
3502101,2009,1500
3502101,2010,1500
3502101,2011,1500
3502101,2012,-
3502101,2013,1200
3502101,2014,720
3502200,1990,769
3502200,1991,1332
3502200,1992,1100
3502200,1993,1414
3502200,1994,1020
3502200,1995,1200
3502200,1996,1200
3502200,1997,1200
3502200,1998,1500
3502200,1999,653
3502200,2000,1542
3502200,2001,1650
3502200,2002,1452
3502200,2003,1800
3502200,2004,1716
3502200,2005,1363
3502200,2006,1247
3502200,2007,1513
3502200,2008,1251
3502200,2009,1064
3502200,2010,1450
3502200,2011,1832
3502200,2012,1866
3502200,2013,2009
3502200,2014,2343
3502309,1990,642
3502309,1991,669
3502309,1992,728
3502309,1993,755
3502309,1994,-
3502309,1995,870
3502309,1996,850
3502309,1997,781
3502309,1998,658
3502309,1999,800
3502309,2000,938
3502309,2001,845
3502309,2002,912
3502309,2003,958
3502309,2004,913
3502309,2005,856
3502309,2006,750
3502309,2007,1211
3502309,2008,800
3502309,2009,1200
3502309,2010,-
3502309,2011,-
3502309,2012,-
3502309,2013,2400
3502309,2014,889
3502408,1990,600
3502408,1991,900
3502408,1992,842
3502408,1993,771
3502408,1994,791
3502408,1995,850
3502408,1996,702
3502408,1997,900
3502408,1998,900
3502408,1999,960
3502408,2000,1008
3502408,2001,1172
3502408,2002,-
3502408,2003,1400
3502408,2004,1480
3502408,2005,1750
3502408,2006,1750
3502408,2007,1750
3502408,2008,-
3502408,2009,-
3502408,2010,-
3502408,2011,-
3502408,2012,-
3502408,2013,-
3502408,2014,-
3502507,1990,-
3502507,1991,733
3502507,1992,-
3502507,1993,-
3502507,1994,-
3502507,1995,840
3502507,1996,-
3502507,1997,600
3502507,1998,600
3502507,1999,600
3502507,2000,-
3502507,2001,600
3502507,2002,600
3502507,2003,600
3502507,2004,600
3502507,2005,600
3502507,2006,600
3502507,2007,600
3502507,2008,1300
3502507,2009,1200
3502507,2010,1181
3502507,2011,-
3502507,2012,-
3502507,2013,-
3502507,2014,-
3502606,1990,600
3502606,1991,680
3502606,1992,853
3502606,1993,866
3502606,1994,226
3502606,1995,360
3502606,1996,716
3502606,1997,1200
3502606,1998,721
3502606,1999,722
3502606,2000,661
3502606,2001,643
3502606,2002,655
3502606,2003,717
3502606,2004,496
3502606,2005,600
3502606,2006,600
3502606,2007,-
3502606,2008,716
3502606,2009,-
3502606,2010,-
3502606,2011,-
3502606,2012,-
3502606,2013,-
3502606,2014,-
3502705,1990,727
3502705,1991,879
3502705,1992,720
3502705,1993,810
3502705,1994,672
3502705,1995,900
3502705,1996,900
3502705,1997,900
3502705,1998,720
3502705,1999,720
3502705,2000,600
3502705,2001,600
3502705,2002,790
3502705,2003,1040
3502705,2004,1222
3502705,2005,1345
3502705,2006,1354
3502705,2007,1354
3502705,2008,1800
3502705,2009,1200
3502705,2010,3375
3502705,2011,1600
3502705,2012,1800
3502705,2013,1600
3502705,2014,1500
3502754,1990,-
3502754,1991,-
3502754,1992,-
3502754,1993,600
3502754,1994,-
3502754,1995,600
3502754,1996,-
3502754,1997,-
3502754,1998,600
3502754,1999,600
3502754,2000,733
3502754,2001,844
3502754,2002,893
3502754,2003,893
3502754,2004,1138
3502754,2005,1010
3502754,2006,1010
3502754,2007,1010
3502754,2008,1129
3502754,2009,861
3502754,2010,818
3502754,2011,-
3502754,2012,-
3502754,2013,-
3502754,2014,-
3502804,1990,1166
3502804,1991,1508
3502804,1992,1298
3502804,1993,995
3502804,1994,1155
3502804,1995,1221
3502804,1996,1001
3502804,1997,1028
3502804,1998,1128
3502804,1999,1299
3502804,2000,644
3502804,2001,1200
3502804,2002,857
3502804,2003,1418
3502804,2004,1282
3502804,2005,1025
3502804,2006,1241
3502804,2007,1298
3502804,2008,1820
3502804,2009,1820
3502804,2010,1820
3502804,2011,1820
3502804,2012,-
3502804,2013,-
3502804,2014,-
3502903,1990,782
3502903,1991,722
3502903,1992,720
3502903,1993,720
3502903,1994,1020
3502903,1995,1020
3502903,1996,-
3502903,1997,1100
3502903,1998,975
3502903,1999,919
3502903,2000,982
3502903,2001,1275
3502903,2002,1200
3502903,2003,1200
3502903,2004,1343
3502903,2005,1550
3502903,2006,1550
3502903,2007,1414
3502903,2008,1462
3502903,2009,1938
3502903,2010,2100
3502903,2011,2000
3502903,2012,1800
3502903,2013,1990
3502903,2014,1684
3503000,1990,700
3503000,1991,1200
3503000,1992,-
3503000,1993,1815
3503000,1994,-
3503000,1995,-
3503000,1996,-
3503000,1997,1800
3503000,1998,1793
3503000,1999,1400
3503000,2000,800
3503000,2001,1800
3503000,2002,2100
3503000,2003,-
3503000,2004,-
3503000,2005,-
3503000,2006,-
3503000,2007,-
3503000,2008,-
3503000,2009,-
3503000,2010,-
3503000,2011,-
3503000,2012,-
3503000,2013,-
3503000,2014,-
3503109,1990,811
3503109,1991,825
3503109,1992,864
3503109,1993,844
3503109,1994,846
3503109,1995,793
3503109,1996,882
3503109,1997,750
3503109,1998,900
3503109,1999,1025
3503109,2000,790
3503109,2001,1020
3503109,2002,1242
3503109,2003,2100
3503109,2004,2000
3503109,2005,2307
3503109,2006,3170
3503109,2007,2400
3503109,2008,2000
3503109,2009,-
3503109,2010,-
3503109,2011,1800
3503109,2012,1800
3503109,2013,1800
3503109,2014,1800
3503158,1990,-
3503158,1991,-
3503158,1992,-
3503158,1993,900
3503158,1994,-
3503158,1995,900
3503158,1996,-
3503158,1997,923
3503158,1998,-
3503158,1999,914
3503158,2000,600
3503158,2001,750
3503158,2002,750
3503158,2003,800
3503158,2004,800
3503158,2005,800
3503158,2006,800
3503158,2007,800
3503158,2008,966
3503158,2009,966
3503158,2010,1000
3503158,2011,1000
3503158,2012,1000
3503158,2013,1000
3503158,2014,1000
3503208,1990,-
3503208,1991,-
3503208,1992,900
3503208,1993,900
3503208,1994,1200
3503208,1995,1294
3503208,1996,1114
3503208,1997,-
3503208,1998,-
3503208,1999,1110
3503208,2000,1118
3503208,2001,687
3503208,2002,687
3503208,2003,700
3503208,2004,700
3503208,2005,233
3503208,2006,700
3503208,2007,1125
3503208,2008,1000
3503208,2009,-
3503208,2010,1000
3503208,2011,1000
3503208,2012,1000
3503208,2013,1000
3503208,2014,1000
3503307,1990,879
3503307,1991,818
3503307,1992,900
3503307,1993,900
3503307,1994,1071
3503307,1995,960
3503307,1996,957
3503307,1997,950
3503307,1998,900
3503307,1999,890
3503307,2000,1800
3503307,2001,-
3503307,2002,1276
3503307,2003,1254
3503307,2004,1700
3503307,2005,-
3503307,2006,-
3503307,2007,-
3503307,2008,-
3503307,2009,-
3503307,2010,-
3503307,2011,-
3503307,2012,-
3503307,2013,-
3503307,2014,-
3503356,1990,-
3503356,1991,-
3503356,1992,-
3503356,1993,-
3503356,1994,-
3503356,1995,-
3503356,1996,-
3503356,1997,-
3503356,1998,666
3503356,1999,666
3503356,2000,666
3503356,2001,723
3503356,2002,600
3503356,2003,1800
3503356,2004,1791
3503356,2005,1081
3503356,2006,-
3503356,2007,-
3503356,2008,1303
3503356,2009,-
3503356,2010,-
3503356,2011,-
3503356,2012,-
3503356,2013,-
3503356,2014,-
3503406,1990,1260
3503406,1991,422
3503406,1992,-
3503406,1993,1333
3503406,1994,900
3503406,1995,2400
3503406,1996,-
3503406,1997,1500
3503406,1998,1500
3503406,1999,1500
3503406,2000,1500
3503406,2001,1225
3503406,2002,3600
3503406,2003,3600
3503406,2004,3600
3503406,2005,3600
3503406,2006,3600
3503406,2007,2400
3503406,2008,3600
3503406,2009,3600
3503406,2010,1739
3503406,2011,1800
3503406,2012,-
3503406,2013,-
3503406,2014,-
3503505,1990,727
3503505,1991,800
3503505,1992,783
3503505,1993,800
3503505,1994,903
3503505,1995,780
3503505,1996,-
3503505,1997,1080
3503505,1998,-
3503505,1999,895
3503505,2000,785
3503505,2001,782
3503505,2002,785
3503505,2003,785
3503505,2004,785
3503505,2005,833
3503505,2006,833
3503505,2007,833
3503505,2008,958
3503505,2009,968
3503505,2010,1000
3503505,2011,1200
3503505,2012,1200
3503505,2013,1200
3503505,2014,1200
3503604,1990,800
3503604,1991,600
3503604,1992,600
3503604,1993,1222
3503604,1994,-
3503604,1995,800
3503604,1996,833
3503604,1997,800
3503604,1998,-
3503604,1999,800
3503604,2000,900
3503604,2001,1107
3503604,2002,1200
3503604,2003,1500
3503604,2004,1200
3503604,2005,1036
3503604,2006,1200
3503604,2007,1640
3503604,2008,1200
3503604,2009,900
3503604,2010,1800
3503604,2011,1800
3503604,2012,-
3503604,2013,1650
3503604,2014,1500
3503703,1990,-
3503703,1991,-
3503703,1992,-
3503703,1993,-
3503703,1994,-
3503703,1995,-
3503703,1996,-
3503703,1997,-
3503703,1998,-
3503703,1999,-
3503703,2000,-
3503703,2001,-
3503703,2002,-
3503703,2003,-
3503703,2004,-
3503703,2005,-
3503703,2006,-
3503703,2007,-
3503703,2008,-
3503703,2009,-
3503703,2010,-
3503703,2011,-
3503703,2012,-
3503703,2013,-
3503703,2014,-
3503802,1990,600
3503802,1991,600
3503802,1992,600
3503802,1993,485
3503802,1994,360
3503802,1995,433
3503802,1996,600
3503802,1997,-
3503802,1998,-
3503802,1999,-
3503802,2000,-
3503802,2001,-
3503802,2002,-
3503802,2003,-
3503802,2004,-
3503802,2005,1000
3503802,2006,1294
3503802,2007,1200
3503802,2008,1312
3503802,2009,-
3503802,2010,-
3503802,2011,2000
3503802,2012,-
3503802,2013,-
3503802,2014,-
3503901,1990,725
3503901,1991,728
3503901,1992,733
3503901,1993,733
3503901,1994,700
3503901,1995,-
3503901,1996,-
3503901,1997,-
3503901,1998,-
3503901,1999,-
3503901,2000,925
3503901,2001,-
3503901,2002,-
3503901,2003,-
3503901,2004,-
3503901,2005,-
3503901,2006,-
3503901,2007,-
3503901,2008,-
3503901,2009,-
3503901,2010,-
3503901,2011,-
3503901,2012,-
3503901,2013,-
3503901,2014,-
3503950,1990,-
3503950,1991,-
3503950,1992,-
3503950,1993,604
3503950,1994,1386
3503950,1995,600
3503950,1996,600
3503950,1997,600
3503950,1998,900
3503950,1999,900
3503950,2000,600
3503950,2001,900
3503950,2002,218
3503950,2003,900
3503950,2004,1000
3503950,2005,885
3503950,2006,-
3503950,2007,560
3503950,2008,900
3503950,2009,722
3503950,2010,-
3503950,2011,-
3503950,2012,-
3503950,2013,1200
3503950,2014,1000
3504008,1990,1350
3504008,1991,1800
3504008,1992,1200
3504008,1993,-
3504008,1994,-
3504008,1995,1200
3504008,1996,1200
3504008,1997,900
3504008,1998,-
3504008,1999,1208
3504008,2000,828
3504008,2001,1211
3504008,2002,-
3504008,2003,-
3504008,2004,1400
3504008,2005,1309
3504008,2006,1127
3504008,2007,1270
3504008,2008,1105
3504008,2009,775
3504008,2010,1200
3504008,2011,1200
3504008,2012,1200
3504008,2013,1500
3504008,2014,838
3504107,1990,960
3504107,1991,757
3504107,1992,900
3504107,1993,900
3504107,1994,1000
3504107,1995,955
3504107,1996,952
3504107,1997,1000
3504107,1998,1058
3504107,1999,1000
3504107,2000,1200
3504107,2001,920
3504107,2002,1157
3504107,2003,1152
3504107,2004,1118
3504107,2005,1100
3504107,2006,1071
3504107,2007,1316
3504107,2008,1500
3504107,2009,1500
3504107,2010,1676
3504107,2011,1683
3504107,2012,1800
3504107,2013,1680
3504107,2014,1550
3504206,1990,900
3504206,1991,728
3504206,1992,490
3504206,1993,764
3504206,1994,600
3504206,1995,600
3504206,1996,600
3504206,1997,562
3504206,1998,900
3504206,1999,880
3504206,2000,1429
3504206,2001,913
3504206,2002,879
3504206,2003,750
3504206,2004,1642
3504206,2005,1517
3504206,2006,-
3504206,2007,900
3504206,2008,900
3504206,2009,-
3504206,2010,-
3504206,2011,-
3504206,2012,-
3504206,2013,-
3504206,2014,-
3504305,1990,600
3504305,1991,571
3504305,1992,-
3504305,1993,-
3504305,1994,700
3504305,1995,533
3504305,1996,600
3504305,1997,1000
3504305,1998,1000
3504305,1999,915
3504305,2000,907
3504305,2001,900
3504305,2002,900
3504305,2003,909
3504305,2004,909
3504305,2005,909
3504305,2006,909
3504305,2007,938
3504305,2008,885
3504305,2009,1033
3504305,2010,885
3504305,2011,-
3504305,2012,-
3504305,2013,-
3504305,2014,-
3504404,1990,350
3504404,1991,875
3504404,1992,909
3504404,1993,-
3504404,1994,1669
3504404,1995,700
3504404,1996,-
3504404,1997,1200
3504404,1998,1200
3504404,1999,-
3504404,2000,-
3504404,2001,-
3504404,2002,-
3504404,2003,-
3504404,2004,-
3504404,2005,-
3504404,2006,-
3504404,2007,-
3504404,2008,-
3504404,2009,-
3504404,2010,-
3504404,2011,-
3504404,2012,-
3504404,2013,-
3504404,2014,-
3504503,1990,858
3504503,1991,575
3504503,1992,653
3504503,1993,564
3504503,1994,600
3504503,1995,650
3504503,1996,712
3504503,1997,614
3504503,1998,1200
3504503,1999,1180
3504503,2000,933
3504503,2001,1402
3504503,2002,1384
3504503,2003,2123
3504503,2004,2236
3504503,2005,2123
3504503,2006,2100
3504503,2007,2563
3504503,2008,1885
3504503,2009,2340
3504503,2010,2300
3504503,2011,2150
3504503,2012,2400
3504503,2013,2190
3504503,2014,2190
3504602,1990,-
3504602,1991,-
3504602,1992,-
3504602,1993,-
3504602,1994,920
3504602,1995,250
3504602,1996,-
3504602,1997,-
3504602,1998,1200
3504602,1999,707
3504602,2000,916
3504602,2001,1000
3504602,2002,-
3504602,2003,-
3504602,2004,-
3504602,2005,-
3504602,2006,1500
3504602,2007,1500
3504602,2008,1666
3504602,2009,1000
3504602,2010,1500
3504602,2011,1500
3504602,2012,1591
3504602,2013,2000
3504602,2014,2000
3504701,1990,600
3504701,1991,654
3504701,1992,600
3504701,1993,-
3504701,1994,500
3504701,1995,625
3504701,1996,571
3504701,1997,571
3504701,1998,625
3504701,1999,700
3504701,2000,625
3504701,2001,800
3504701,2002,1200
3504701,2003,1200
3504701,2004,1200
3504701,2005,1800
3504701,2006,1800
3504701,2007,2000
3504701,2008,2000
3504701,2009,2000
3504701,2010,-
3504701,2011,-
3504701,2012,-
3504701,2013,-
3504701,2014,-
3504800,1990,555
3504800,1991,1250
3504800,1992,705
3504800,1993,583
3504800,1994,900
3504800,1995,900
3504800,1996,-
3504800,1997,-
3504800,1998,-
3504800,1999,1300
3504800,2000,-
3504800,2001,-
3504800,2002,-
3504800,2003,-
3504800,2004,-
3504800,2005,-
3504800,2006,1600
3504800,2007,1600
3504800,2008,1600
3504800,2009,1800
3504800,2010,2000
3504800,2011,1917
3504800,2012,2000
3504800,2013,2000
3504800,2014,-
3504909,1990,756
3504909,1991,900
3504909,1992,902
3504909,1993,900
3504909,1994,-
3504909,1995,900
3504909,1996,-
3504909,1997,900
3504909,1998,-
3504909,1999,900
3504909,2000,900
3504909,2001,771
3504909,2002,890
3504909,2003,909
3504909,2004,909
3504909,2005,880
3504909,2006,872
3504909,2007,900
3504909,2008,978
3504909,2009,900
3504909,2010,857
3504909,2011,1400
3504909,2012,1400
3504909,2013,1400
3504909,2014,1400
3505005,1990,623
3505005,1991,770
3505005,1992,900
3505005,1993,720
3505005,1994,1020
3505005,1995,1012
3505005,1996,900
3505005,1997,2240
3505005,1998,861
3505005,1999,880
3505005,2000,670
3505005,2001,1050
3505005,2002,1681
3505005,2003,1680
3505005,2004,1285
3505005,2005,1200
3505005,2006,1028
3505005,2007,1266
3505005,2008,1066
3505005,2009,1800
3505005,2010,-
3505005,2011,1800
3505005,2012,1600
3505005,2013,1260
3505005,2014,2343
3505104,1990,600
3505104,1991,883
3505104,1992,783
3505104,1993,-
3505104,1994,771
3505104,1995,853
3505104,1996,-
3505104,1997,-
3505104,1998,1557
3505104,1999,1350
3505104,2000,1482
3505104,2001,1385
3505104,2002,1500
3505104,2003,1502
3505104,2004,-
3505104,2005,2700
3505104,2006,2000
3505104,2007,2000
3505104,2008,2000
3505104,2009,-
3505104,2010,-
3505104,2011,-
3505104,2012,-
3505104,2013,-
3505104,2014,-
3505203,1990,483
3505203,1991,671
3505203,1992,623
3505203,1993,787
3505203,1994,1045
3505203,1995,788
3505203,1996,762
3505203,1997,741
3505203,1998,850
3505203,1999,804
3505203,2000,660
3505203,2001,1068
3505203,2002,1905
3505203,2003,1246
3505203,2004,1153
3505203,2005,1500
3505203,2006,720
3505203,2007,1125
3505203,2008,1125
3505203,2009,725
3505203,2010,1800
3505203,2011,1800
3505203,2012,1800
3505203,2013,2100
3505203,2014,964
3505302,1990,600
3505302,1991,500
3505302,1992,500
3505302,1993,-
3505302,1994,-
3505302,1995,-
3505302,1996,-
3505302,1997,-
3505302,1998,-
3505302,1999,-
3505302,2000,-
3505302,2001,-
3505302,2002,-
3505302,2003,-
3505302,2004,-
3505302,2005,-
3505302,2006,-
3505302,2007,-
3505302,2008,-
3505302,2009,-
3505302,2010,-
3505302,2011,-
3505302,2012,-
3505302,2013,-
3505302,2014,-
3505351,1990,-
3505351,1991,-
3505351,1992,-
3505351,1993,1485
3505351,1994,608
3505351,1995,900
3505351,1996,900
3505351,1997,900
3505351,1998,690
3505351,1999,600
3505351,2000,600
3505351,2001,709
3505351,2002,696
3505351,2003,750
3505351,2004,710
3505351,2005,900
3505351,2006,900
3505351,2007,900
3505351,2008,900
3505351,2009,1500
3505351,2010,1600
3505351,2011,1253
3505351,2012,1200
3505351,2013,1600
3505351,2014,1260
3505401,1990,586
3505401,1991,777
3505401,1992,300
3505401,1993,1000
3505401,1994,395
3505401,1995,300
3505401,1996,300
3505401,1997,480
3505401,1998,480
3505401,1999,633
3505401,2000,421
3505401,2001,480
3505401,2002,480
3505401,2003,536
3505401,2004,536
3505401,2005,550
3505401,2006,550
3505401,2007,867
3505401,2008,569
3505401,2009,543
3505401,2010,1205
3505401,2011,500
3505401,2012,457
3505401,2013,457
