Municipio,Ano,Vacas
3507902,1997,7350
3507902,1998,9700
3507902,1999,10060
3507902,2000,9350
3507902,2001,8600
3507902,2002,7200
3507902,2003,2800
3507902,2004,2200
3507902,2005,2300
3507902,2006,2500
3507902,2007,2980
3507902,2008,3270
3507902,2009,3170
3507902,2010,3540
3507902,2011,3230
3507902,2012,3470
3507902,2013,3480
3507902,2014,1420
3508009,1974,3626
3508009,1975,3737
3508009,1976,3861
3508009,1977,3990
3508009,1978,3489
3508009,1979,5431
3508009,1980,5207
3508009,1981,5467
3508009,1982,5431
3508009,1983,6470
3508009,1984,12500
3508009,1985,13100
3508009,1986,14200
3508009,1987,14540
3508009,1988,15260
3508009,1989,15940
3508009,1990,17100
3508009,1991,17800
3508009,1992,16900
3508009,1993,16000
3508009,1994,16204
3508009,1995,16000
3508009,1996,3095
3508009,1997,3095
3508009,1998,3090
3508009,1999,3100
3508009,2000,3200
3508009,2001,3000
3508009,2002,3700
3508009,2003,3650
3508009,2004,3900
3508009,2005,3850
3508009,2006,3870
3508009,2007,3000
3508009,2008,2800
3508009,2009,2612
3508009,2010,3015
3508009,2011,2900
3508009,2012,3200
3508009,2013,3200
3508009,2014,5000
3508108,1974,5373
3508108,1975,6638
3508108,1976,7112
3508108,1977,7184
3508108,1978,8033
3508108,1979,4600
3508108,1980,5600
3508108,1981,8650
3508108,1982,8700
3508108,1983,6950
3508108,1984,6963
3508108,1985,5620
3508108,1986,4200
3508108,1987,4805
3508108,1988,5312
3508108,1989,6730
3508108,1990,6735
3508108,1991,6730
3508108,1992,6750
3508108,1993,7150
3508108,1994,7050
3508108,1995,7860
3508108,1996,7980
3508108,1997,11050
3508108,1998,8910
3508108,1999,8850
3508108,2000,5650
3508108,2001,8470
3508108,2002,8500
3508108,2003,8330
3508108,2004,5995
3508108,2005,3903
3508108,2006,3615
3508108,2007,2850
3508108,2008,2800
3508108,2009,2655
3508108,2010,2500
3508108,2011,2450
3508108,2012,2450
3508108,2013,2280
3508108,2014,3390
3508207,1974,2971
3508207,1975,3582
3508207,1976,3820
3508207,1977,3858
3508207,1978,3800
3508207,1979,4055
3508207,1980,4500
3508207,1981,4800
3508207,1982,5100
3508207,1983,3212
3508207,1984,6000
3508207,1985,5000
3508207,1986,3500
3508207,1987,3483
3508207,1988,3900
3508207,1989,4090
3508207,1990,4450
3508207,1991,4500
3508207,1992,5000
3508207,1993,5700
3508207,1994,7000
3508207,1995,5500
3508207,1996,6080
3508207,1997,4930
3508207,1998,4535
3508207,1999,3000
3508207,2000,3000
3508207,2001,3049
3508207,2002,3000
3508207,2003,2875
3508207,2004,2930
3508207,2005,2893
3508207,2006,3037
3508207,2007,3000
3508207,2008,1181
3508207,2009,1197
3508207,2010,1205
3508207,2011,1136
3508207,2012,1114
3508207,2013,1197
3508207,2014,1259
3508306,1974,365
3508306,1975,354
3508306,1976,355
3508306,1977,356
3508306,1978,605
3508306,1979,980
3508306,1980,1500
3508306,1981,1600
3508306,1982,1700
3508306,1983,800
3508306,1984,890
3508306,1985,1200
3508306,1986,960
3508306,1987,1010
3508306,1988,1171
3508306,1989,1100
3508306,1990,2000
3508306,1991,2000
3508306,1992,2000
3508306,1993,1900
3508306,1994,1940
3508306,1995,1998
3508306,1996,710
3508306,1997,800
3508306,1998,780
3508306,1999,800
3508306,2000,810
3508306,2001,850
3508306,2002,866
3508306,2003,875
3508306,2004,932
3508306,2005,596
3508306,2006,611
3508306,2007,586
3508306,2008,667
3508306,2009,710
3508306,2010,745
3508306,2011,834
3508306,2012,830
3508306,2013,772
3508306,2014,787
3508405,1974,932
3508405,1975,1075
3508405,1976,1109
3508405,1977,1120
3508405,1978,1040
3508405,1979,980
3508405,1980,1000
3508405,1981,1400
3508405,1982,1460
3508405,1983,1530
3508405,1984,1560
3508405,1985,1540
3508405,1986,1100
3508405,1987,1035
3508405,1988,974
3508405,1989,1100
3508405,1990,1030
3508405,1991,3200
3508405,1992,3100
3508405,1993,3300
3508405,1994,3200
3508405,1995,3350
3508405,1996,3200
3508405,1997,3040
3508405,1998,3130
3508405,1999,3200
3508405,2000,2970
3508405,2001,2840
3508405,2002,2900
3508405,2003,2790
3508405,2004,2957
3508405,2005,2900
3508405,2006,2950
3508405,2007,2100
3508405,2008,1500
3508405,2009,925
3508405,2010,974
3508405,2011,949
3508405,2012,680
3508405,2013,700
3508405,2014,690
3508504,1974,6005
3508504,1975,6104
3508504,1976,6290
3508504,1977,6353
3508504,1978,7800
3508504,1979,7300
3508504,1980,5960
3508504,1981,6904
3508504,1982,6848
3508504,1983,5330
3508504,1984,4940
3508504,1985,4791
3508504,1986,4807
3508504,1987,5193
3508504,1988,5634
3508504,1989,5791
3508504,1990,5940
3508504,1991,5700
3508504,1992,6820
3508504,1993,11150
3508504,1994,12060
3508504,1995,12100
3508504,1996,11400
3508504,1997,11530
3508504,1998,11300
3508504,1999,10450
3508504,2000,9500
3508504,2001,9330
3508504,2002,9700
3508504,2003,10600
3508504,2004,11000
3508504,2005,11500
3508504,2006,11700
3508504,2007,4000
3508504,2008,4200
3508504,2009,4300
3508504,2010,4500
3508504,2011,4600
3508504,2012,4200
3508504,2013,4000
3508504,2014,3950
3508603,1974,4416
3508603,1975,4821
3508603,1976,5040
3508603,1977,5268
3508603,1978,5000
3508603,1979,5000
3508603,1980,5580
3508603,1981,4899
3508603,1982,7000
3508603,1983,6400
3508603,1984,8000
3508603,1985,5000
3508603,1986,4800
3508603,1987,4980
3508603,1988,7820
3508603,1989,7880
3508603,1990,6950
3508603,1991,6800
3508603,1992,6750
3508603,1993,6650
3508603,1994,6550
3508603,1995,6600
3508603,1996,6800
3508603,1997,6250
3508603,1998,5100
3508603,1999,4800
3508603,2000,4600
3508603,2001,4500
3508603,2002,5050
3508603,2003,5000
3508603,2004,6500
3508603,2005,7758
3508603,2006,6900
3508603,2007,5870
3508603,2008,5980
3508603,2009,5980
3508603,2010,5980
3508603,2011,5700
3508603,2012,7400
3508603,2013,7600
3508603,2014,9900
3508702,1974,7687
3508702,1975,5871
3508702,1976,5714
3508702,1977,5631
3508702,1978,4985
3508702,1979,4800
3508702,1980,4870
3508702,1981,4675
3508702,1982,8980
3508702,1983,10000
3508702,1984,10500
3508702,1985,3000
3508702,1986,3000
3508702,1987,3700
3508702,1988,5500
3508702,1989,5000
3508702,1990,5500
3508702,1991,5500
3508702,1992,5000
3508702,1993,5000
3508702,1994,5000
3508702,1995,5000
3508702,1996,4265
3508702,1997,4265
3508702,1998,4100
3508702,1999,3850
3508702,2000,3300
3508702,2001,2500
3508702,2002,2600
3508702,2003,3000
3508702,2004,3000
3508702,2005,3000
3508702,2006,3000
3508702,2007,3200
3508702,2008,3000
3508702,2009,3000
3508702,2010,2980
3508702,2011,2950
3508702,2012,3500
3508702,2013,3000
3508702,2014,3100
3508801,1974,1471
3508801,1975,2170
3508801,1976,2409
3508801,1977,2433
3508801,1978,2819
3508801,1979,3000
3508801,1980,3600
3508801,1981,3781
3508801,1982,1960
3508801,1983,2000
3508801,1984,1800
3508801,1985,1810
3508801,1986,1680
3508801,1987,1600
3508801,1988,2119
3508801,1989,2100
3508801,1990,2300
3508801,1991,2180
3508801,1992,1880
3508801,1993,1630
3508801,1994,2369
3508801,1995,2302
3508801,1996,2255
3508801,1997,2100
3508801,1998,2300
3508801,1999,433
3508801,2000,686
3508801,2001,637
3508801,2002,576
3508801,2003,626
3508801,2004,687
3508801,2005,748
3508801,2006,715
3508801,2007,692
3508801,2008,585
3508801,2009,555
3508801,2010,531
3508801,2011,490
3508801,2012,511
3508801,2013,556
3508801,2014,864
3508900,1974,1452
3508900,1975,1691
3508900,1976,1791
3508900,1977,3278
3508900,1978,6500
3508900,1979,5600
3508900,1980,6010
3508900,1981,2000
3508900,1982,2100
3508900,1983,2000
3508900,1984,2800
3508900,1985,2750
3508900,1986,3050
3508900,1987,3100
3508900,1988,3200
3508900,1989,1550
3508900,1990,1580
3508900,1991,1350
3508900,1992,1500
3508900,1993,1000
3508900,1994,2196
3508900,1995,2200
3508900,1996,2200
3508900,1997,3890
3508900,1998,3784
3508900,1999,3645
3508900,2000,3650
3508900,2001,3600
3508900,2002,3600
3508900,2003,3550
3508900,2004,3500
3508900,2005,3500
3508900,2006,3640
3508900,2007,3500
3508900,2008,2800
3508900,2009,2850
3508900,2010,1710
3508900,2011,2100
3508900,2012,2000
3508900,2013,1900
3508900,2014,440
3509007,1974,102
3509007,1975,50
3509007,1976,45
3509007,1977,46
3509007,1978,30
3509007,1979,30
3509007,1980,53
3509007,1981,40
3509007,1982,45
3509007,1983,40
3509007,1984,35
3509007,1985,32
3509007,1986,35
3509007,1987,40
3509007,1988,45
3509007,1989,45
3509007,1990,45
3509007,1991,45
3509007,1992,60
3509007,1993,60
3509007,1994,60
3509007,1995,60
3509007,1996,2
3509007,1997,2
3509007,1998,2
3509007,1999,-
3509007,2000,-
3509007,2001,-
3509007,2002,-
3509007,2003,-
3509007,2004,-
3509007,2005,-
3509007,2006,-
3509007,2007,-
3509007,2008,6
3509007,2009,-
3509007,2010,-
3509007,2011,-
3509007,2012,-
3509007,2013,-
3509007,2014,-
3509106,1974,200
3509106,1975,299
3509106,1976,333
3509106,1977,1448
3509106,1978,1600
3509106,1979,2493
3509106,1980,3370
3509106,1981,2300
3509106,1982,3500
3509106,1983,1240
3509106,1984,1020
3509106,1985,1350
3509106,1986,800
3509106,1987,1136
3509106,1988,1240
3509106,1989,1857
3509106,1990,1900
3509106,1991,2030
3509106,1992,2115
3509106,1993,1950
3509106,1994,1950
3509106,1995,2150
3509106,1996,1700
3509106,1997,1800
3509106,1998,1800
3509106,1999,1800
3509106,2000,1910
3509106,2001,1985
3509106,2002,2050
3509106,2003,2090
3509106,2004,2115
3509106,2005,2128
3509106,2006,2170
3509106,2007,2210
3509106,2008,2284
3509106,2009,2316
3509106,2010,2397
3509106,2011,2320
3509106,2012,2366
3509106,2013,2376
3509106,2014,4183
3509205,1974,35
3509205,1975,20
3509205,1976,25
3509205,1977,30
3509205,1978,30
3509205,1979,35
3509205,1980,30
3509205,1981,30
3509205,1982,30
3509205,1983,35
3509205,1984,40
3509205,1985,40
3509205,1986,50
3509205,1987,45
3509205,1988,35
3509205,1989,40
3509205,1990,36
3509205,1991,30
3509205,1992,20
3509205,1993,12
3509205,1994,12
3509205,1995,14
3509205,1996,12
3509205,1997,12
3509205,1998,12
3509205,1999,100
3509205,2000,95
3509205,2001,181
3509205,2002,175
3509205,2003,166
3509205,2004,160
3509205,2005,152
3509205,2006,137
3509205,2007,93
3509205,2008,54
3509205,2009,30
3509205,2010,25
3509205,2011,21
3509205,2012,12
3509205,2013,-
3509205,2014,-
3509254,1974,-
3509254,1975,-
3509254,1976,-
3509254,1977,-
3509254,1978,-
3509254,1979,-
3509254,1980,-
3509254,1981,-
3509254,1982,-
3509254,1983,-
3509254,1984,-
3509254,1985,-
3509254,1986,-
3509254,1987,-
3509254,1988,-
3509254,1989,-
3509254,1990,-
3509254,1991,-
3509254,1992,-
3509254,1993,100
3509254,1994,100
3509254,1995,100
3509254,1996,100
3509254,1997,100
3509254,1998,100
3509254,1999,1700
3509254,2000,1700
3509254,2001,1700
3509254,2002,1700
3509254,2003,1700
3509254,2004,1700
3509254,2005,1800
3509254,2006,1800
3509254,2007,2000
3509254,2008,2000
3509254,2009,2000
3509254,2010,1800
3509254,2011,250
3509254,2012,250
3509254,2013,-
3509254,2014,-
3509304,1974,1919
3509304,1975,1634
3509304,1976,1626
3509304,1977,1644
3509304,1978,1756
3509304,1979,2800
3509304,1980,2960
3509304,1981,2318
3509304,1982,2315
3509304,1983,2380
3509304,1984,2420
3509304,1985,2300
3509304,1986,2100
3509304,1987,2000
3509304,1988,1683
3509304,1989,1600
3509304,1990,1650
3509304,1991,2210
3509304,1992,1955
3509304,1993,1530
3509304,1994,1457
3509304,1995,1154
3509304,1996,802
3509304,1997,626
3509304,1998,595
3509304,1999,585
3509304,2000,560
3509304,2001,552
3509304,2002,600
3509304,2003,660
3509304,2004,596
3509304,2005,542
3509304,2006,510
3509304,2007,480
3509304,2008,443
3509304,2009,520
3509304,2010,490
3509304,2011,462
3509304,2012,503
3509304,2013,480
3509304,2014,600
3509403,1974,7607
3509403,1975,8851
3509403,1976,9371
3509403,1977,9465
3509403,1978,7000
3509403,1979,7000
3509403,1980,7900
3509403,1981,8803
3509403,1982,8930
3509403,1983,9373
3509403,1984,9341
3509403,1985,9300
3509403,1986,9383
3509403,1987,9700
3509403,1988,8710
3509403,1989,7620
3509403,1990,7790
3509403,1991,15000
3509403,1992,15675
3509403,1993,15000
3509403,1994,6060
3509403,1995,15000
3509403,1996,11300
3509403,1997,5560
3509403,1998,11300
3509403,1999,11300
3509403,2000,11300
3509403,2001,3740
3509403,2002,4000
3509403,2003,4500
3509403,2004,11000
3509403,2005,11000
3509403,2006,11000
3509403,2007,11000
3509403,2008,5115
3509403,2009,5115
3509403,2010,5115
3509403,2011,5115
3509403,2012,5115
3509403,2013,5115
3509403,2014,5115
3509452,1974,-
3509452,1975,-
3509452,1976,-
3509452,1977,-
3509452,1978,-
3509452,1979,-
3509452,1980,-
3509452,1981,-
3509452,1982,-
3509452,1983,-
3509452,1984,-
3509452,1985,-
3509452,1986,-
3509452,1987,-
3509452,1988,-
3509452,1989,-
3509452,1990,-
3509452,1991,-
3509452,1992,-
3509452,1993,2712
3509452,1994,2977
3509452,1995,2847
3509452,1996,2770
3509452,1997,3025
3509452,1998,2850
3509452,1999,2474
3509452,2000,2870
3509452,2001,2815
3509452,2002,3037
3509452,2003,3183
3509452,2004,2830
3509452,2005,2793
3509452,2006,2765
3509452,2007,2650
3509452,2008,2860
3509452,2009,2630
3509452,2010,3080
3509452,2011,2790
3509452,2012,3040
3509452,2013,3180
3509452,2014,1420
3509502,1974,8330
3509502,1975,7940
3509502,1976,7902
3509502,1977,11660
3509502,1978,9300
3509502,1979,15900
3509502,1980,15000
3509502,1981,8737
3509502,1982,18697
3509502,1983,18200
3509502,1984,11280
3509502,1985,12730
3509502,1986,10500
3509502,1987,11411
3509502,1988,9326
3509502,1989,8572
3509502,1990,8786
3509502,1991,8301
3509502,1992,10044
3509502,1993,10348
3509502,1994,12107
3509502,1995,14528
3509502,1996,2197
3509502,1997,7800
3509502,1998,5200
3509502,1999,5200
3509502,2000,6136
3509502,2001,6000
3509502,2002,9500
3509502,2003,9975
3509502,2004,9585
3509502,2005,9585
3509502,2006,9585
3509502,2007,9585
3509502,2008,10327
3509502,2009,-
3509502,2010,-
3509502,2011,-
3509502,2012,5000
3509502,2013,5000
3509502,2014,6700
3509601,1974,162
3509601,1975,85
3509601,1976,77
3509601,1977,80
3509601,1978,100
3509601,1979,120
3509601,1980,80
3509601,1981,142
3509601,1982,150
3509601,1983,145
3509601,1984,190
3509601,1985,210
3509601,1986,180
3509601,1987,258
3509601,1988,260
3509601,1989,150
3509601,1990,300
3509601,1991,140
3509601,1992,100
3509601,1993,90
3509601,1994,69
3509601,1995,100
3509601,1996,121
3509601,1997,270
3509601,1998,150
3509601,1999,107
3509601,2000,95
3509601,2001,144
3509601,2002,60
3509601,2003,63
3509601,2004,65
3509601,2005,21
3509601,2006,20
3509601,2007,21
3509601,2008,20
3509601,2009,18
3509601,2010,20
3509601,2011,22
3509601,2012,13
3509601,2013,15
3509601,2014,14
3509700,1974,345
3509700,1975,191
3509700,1976,175
3509700,1977,178
3509700,1978,506
3509700,1979,3000
3509700,1980,680
3509700,1981,1050
3509700,1982,850
3509700,1983,500
3509700,1984,440
3509700,1985,460
3509700,1986,330
3509700,1987,594
3509700,1988,641
3509700,1989,551
3509700,1990,1000
3509700,1991,2500
3509700,1992,720
3509700,1993,605
3509700,1994,800
3509700,1995,546
3509700,1996,150
3509700,1997,456
3509700,1998,300
3509700,1999,613
3509700,2000,767
3509700,2001,753
3509700,2002,720
3509700,2003,723
3509700,2004,720
3509700,2005,100
3509700,2006,110
3509700,2007,115
3509700,2008,120
3509700,2009,122
3509700,2010,100
3509700,2011,50
3509700,2012,70
3509700,2013,95
3509700,2014,98
3509809,1974,768
3509809,1975,1002
3509809,1976,1085
3509809,1977,1096
3509809,1978,2300
3509809,1979,2250
3509809,1980,1659
3509809,1981,7298
3509809,1982,4114
3509809,1983,2044
3509809,1984,3550
3509809,1985,2379
3509809,1986,3200
3509809,1987,4100
3509809,1988,7950
3509809,1989,8745
3509809,1990,5600
3509809,1991,2600
3509809,1992,2700
3509809,1993,2700
3509809,1994,2710
3509809,1995,3010
3509809,1996,1630
3509809,1997,1690
3509809,1998,1730
3509809,1999,1781
3509809,2000,1816
3509809,2001,1800
3509809,2002,1827
3509809,2003,1800
3509809,2004,1760
3509809,2005,733
3509809,2006,751
3509809,2007,575
3509809,2008,595
3509809,2009,915
3509809,2010,933
3509809,2011,1000
3509809,2012,1050
3509809,2013,961
3509809,2014,941
3509908,1974,2
3509908,1975,47
3509908,1976,87
3509908,1977,115
3509908,1978,50
3509908,1979,60
3509908,1980,62
3509908,1981,65
3509908,1982,60
3509908,1983,65
3509908,1984,70
3509908,1985,60
3509908,1986,80
3509908,1987,85
3509908,1988,85
3509908,1989,90
3509908,1990,70
3509908,1991,150
3509908,1992,112
3509908,1993,112
3509908,1994,150
3509908,1995,200
3509908,1996,100
3509908,1997,100
3509908,1998,100
3509908,1999,100
3509908,2000,100
3509908,2001,100
3509908,2002,100
3509908,2003,100
3509908,2004,100
3509908,2005,100
3509908,2006,100
3509908,2007,100
3509908,2008,100
3509908,2009,100
3509908,2010,100
3509908,2011,100
3509908,2012,100
3509908,2013,50
3509908,2014,120
3509957,1974,-
3509957,1975,-
3509957,1976,-
3509957,1977,-
3509957,1978,-
3509957,1979,-
3509957,1980,-
3509957,1981,-
3509957,1982,-
3509957,1983,-
3509957,1984,-
3509957,1985,-
3509957,1986,-
3509957,1987,-
3509957,1988,-
3509957,1989,-
3509957,1990,-
3509957,1991,-
3509957,1992,-
3509957,1993,-
3509957,1994,-
3509957,1995,-
3509957,1996,-
3509957,1997,500
3509957,1998,570
3509957,1999,1100
3509957,2000,1350
3509957,2001,1300
3509957,2002,950
3509957,2003,900
3509957,2004,880
3509957,2005,900
3509957,2006,890
3509957,2007,945
3509957,2008,926
3509957,2009,924
3509957,2010,939
3509957,2011,952
3509957,2012,1010
3509957,2013,970
3509957,2014,1485
3510005,1974,3462
3510005,1975,2969
3510005,1976,2958
3510005,1977,2967
3510005,1978,2950
3510005,1979,2500
3510005,1980,3200
3510005,1981,4200
3510005,1982,4000
3510005,1983,3650
3510005,1984,3800
3510005,1985,3382
3510005,1986,3300
3510005,1987,3900
3510005,1988,4000
3510005,1989,3950
3510005,1990,3120
3510005,1991,2815
3510005,1992,2850
3510005,1993,2900
3510005,1994,2975
3510005,1995,2917
3510005,1996,1220
3510005,1997,2822
3510005,1998,1200
3510005,1999,1180
3510005,2000,1220
3510005,2001,990
3510005,2002,980
3510005,2003,970
3510005,2004,950
3510005,2005,960
3510005,2006,950
3510005,2007,690
3510005,2008,720
3510005,2009,700
3510005,2010,700
3510005,2011,680
3510005,2012,670
3510005,2013,680
3510005,2014,705
3510104,1974,375
3510104,1975,407
3510104,1976,420
3510104,1977,425
3510104,1978,224
3510104,1979,220
3510104,1980,230
3510104,1981,250
3510104,1982,220
3510104,1983,225
3510104,1984,200
3510104,1985,160
3510104,1986,200
3510104,1987,220
3510104,1988,240
3510104,1989,370
3510104,1990,375
3510104,1991,370
3510104,1992,365
3510104,1993,370
3510104,1994,370
3510104,1995,370
3510104,1996,274
3510104,1997,500
3510104,1998,500
3510104,1999,500
3510104,2000,500
3510104,2001,500
3510104,2002,500
3510104,2003,500
3510104,2004,300
3510104,2005,200
3510104,2006,180
3510104,2007,80
3510104,2008,75
3510104,2009,40
3510104,2010,40
3510104,2011,35
3510104,2012,30
3510104,2013,80
3510104,2014,75
3510153,1974,-
3510153,1975,-
3510153,1976,-
3510153,1977,-
3510153,1978,-
3510153,1979,-
3510153,1980,-
3510153,1981,-
3510153,1982,-
3510153,1983,-
3510153,1984,-
3510153,1985,-
3510153,1986,-
3510153,1987,-
3510153,1988,-
3510153,1989,-
3510153,1990,-
3510153,1991,-
3510153,1992,-
3510153,1993,320
3510153,1994,336
3510153,1995,346
3510153,1996,94
3510153,1997,100
3510153,1998,110
3510153,1999,115
3510153,2000,120
3510153,2001,125
3510153,2002,134
3510153,2003,140
3510153,2004,130
3510153,2005,162
3510153,2006,160
3510153,2007,89
3510153,2008,88
3510153,2009,80
3510153,2010,90
3510153,2011,100
3510153,2012,110
3510153,2013,100
3510153,2014,110
3510203,1974,2016
3510203,1975,2891
3510203,1976,3191
3510203,1977,3223
3510203,1978,4158
3510203,1979,4640
3510203,1980,4860
3510203,1981,5118
3510203,1982,4356
3510203,1983,5740
3510203,1984,8200
3510203,1985,8690
3510203,1986,9030
3510203,1987,10023
3510203,1988,10653
3510203,1989,11257
3510203,1990,12200
3510203,1991,12400
3510203,1992,12650
3510203,1993,11800
3510203,1994,11070
3510203,1995,10500
3510203,1996,3280
3510203,1997,3280
3510203,1998,3350
3510203,1999,3200
3510203,2000,3250
3510203,2001,3500
3510203,2002,3700
3510203,2003,3890
3510203,2004,4200
3510203,2005,4450
3510203,2006,4400
3510203,2007,1800
3510203,2008,1700
3510203,2009,1604
3510203,2010,1784
3510203,2011,1900
3510203,2012,2000
3510203,2013,2500
3510203,2014,6000
3510302,1974,643
3510302,1975,1207
3510302,1976,1278
3510302,1977,1290
3510302,1978,880
3510302,1979,659
3510302,1980,730
3510302,1981,810
3510302,1982,850
3510302,1983,1100
3510302,1984,1120
3510302,1985,1100
3510302,1986,1720
3510302,1987,1428
3510302,1988,1211
3510302,1989,1523
3510302,1990,1600
3510302,1991,1786
3510302,1992,1812
3510302,1993,1884
3510302,1994,1665
3510302,1995,1637
3510302,1996,1315
3510302,1997,1347
3510302,1998,1621
3510302,1999,1733
3510302,2000,1650
3510302,2001,1503
3510302,2002,1542
3510302,2003,1573
3510302,2004,1499
3510302,2005,2000
3510302,2006,1979
3510302,2007,1500
3510302,2008,1500
3510302,2009,1500
3510302,2010,1800
3510302,2011,2700
3510302,2012,2511
3510302,2013,2360
3510302,2014,750
3510401,1974,684
3510401,1975,763
3510401,1976,801
3510401,1977,809
3510401,1978,640
3510401,1979,635
3510401,1980,625
3510401,1981,816
3510401,1982,812
3510401,1983,844
3510401,1984,795
3510401,1985,800
3510401,1986,800
3510401,1987,968
3510401,1988,1725
3510401,1989,1153
3510401,1990,1100
3510401,1991,1100
3510401,1992,1168
3510401,1993,1168
3510401,1994,1100
3510401,1995,1100
3510401,1996,1100
3510401,1997,952
3510401,1998,1323
3510401,1999,1290
3510401,2000,872
3510401,2001,880
3510401,2002,900
3510401,2003,1568
3510401,2004,1588
3510401,2005,1588
3510401,2006,1588
3510401,2007,1907
3510401,2008,1200
3510401,2009,1203
3510401,2010,1203
3510401,2011,1203
3510401,2012,1200
3510401,2013,1200
3510401,2014,1100
3510500,1974,120
3510500,1975,1585
3510500,1976,2724
3510500,1977,2426
3510500,1978,636
3510500,1979,801
3510500,1980,876
3510500,1981,932
3510500,1982,937
3510500,1983,531
3510500,1984,570
3510500,1985,760
3510500,1986,893
3510500,1987,740
3510500,1988,700
3510500,1989,750
3510500,1990,932
3510500,1991,900
3510500,1992,3000
3510500,1993,2500
3510500,1994,4500
3510500,1995,4000
3510500,1996,3252
3510500,1997,2350
3510500,1998,2420
3510500,1999,3103
3510500,2000,1400
3510500,2001,900
3510500,2002,900
3510500,2003,900
3510500,2004,840
3510500,2005,550
3510500,2006,564
3510500,2007,578
3510500,2008,526
3510500,2009,-
3510500,2010,-
3510500,2011,438
3510500,2012,445
3510500,2013,132
3510500,2014,-
3510609,1974,-
3510609,1975,-
3510609,1976,-
3510609,1977,-
3510609,1978,-
3510609,1979,-
3510609,1980,27
3510609,1981,28
3510609,1982,101
3510609,1983,102
3510609,1984,90
3510609,1985,39
3510609,1986,23
3510609,1987,22
3510609,1988,21
3510609,1989,21
3510609,1990,20
3510609,1991,18
3510609,1992,19
3510609,1993,18
3510609,1994,21
3510609,1995,19
3510609,1996,14
3510609,1997,11
3510609,1998,-
3510609,1999,-
3510609,2000,-
3510609,2001,-
3510609,2002,-
3510609,2003,-
3510609,2004,-
3510609,2005,-
3510609,2006,-
3510609,2007,-
3510609,2008,-
3510609,2009,-
3510609,2010,-
3510609,2011,-
3510609,2012,-
3510609,2013,-
3510609,2014,-
3510708,1974,4417
3510708,1975,7701
3510708,1976,8840
3510708,1977,7897
3510708,1978,10000
3510708,1979,9642
3510708,1980,8500
3510708,1981,9250
3510708,1982,8300
3510708,1983,9150
3510708,1984,10000
3510708,1985,10800
3510708,1986,9850
3510708,1987,8600
3510708,1988,7200
3510708,1989,9000
3510708,1990,8200
3510708,1991,9600
3510708,1992,8550
3510708,1993,9800
3510708,1994,12275
3510708,1995,10000
3510708,1996,10000
3510708,1997,9980
3510708,1998,6050
3510708,1999,6500
3510708,2000,7200
3510708,2001,7400
3510708,2002,7450
3510708,2003,7550
3510708,2004,7450
3510708,2005,7230
3510708,2006,7350
3510708,2007,10576
3510708,2008,10850
3510708,2009,11000
3510708,2010,12000
3510708,2011,12530
3510708,2012,11300
3510708,2013,4000
3510708,2014,4200
3510807,1974,6078
3510807,1975,6017
3510807,1976,6070
3510807,1977,6123
3510807,1978,6045
3510807,1979,5700
3510807,1980,7845
3510807,1981,8200
3510807,1982,11370
3510807,1983,12000
3510807,1984,13500
3510807,1985,13390
3510807,1986,10227
3510807,1987,10719
3510807,1988,10500
3510807,1989,12000
3510807,1990,12450
3510807,1991,12650
3510807,1992,12700
3510807,1993,13000
3510807,1994,13300
3510807,1995,13200
3510807,1996,3573
3510807,1997,3550
3510807,1998,3700
3510807,1999,3600
3510807,2000,3200
3510807,2001,2900
3510807,2002,3000
3510807,2003,2200
3510807,2004,2200
3510807,2005,2100
3510807,2006,2100
3510807,2007,1800
3510807,2008,1600
3510807,2009,1500
3510807,2010,1507
3510807,2011,1500
3510807,2012,1500
3510807,2013,1600
3510807,2014,1700
3510906,1974,2000
3510906,1975,1936
3510906,1976,1976
3510906,1977,2017
3510906,1978,1980
3510906,1979,2100
3510906,1980,2100
3510906,1981,1554
3510906,1982,1882
3510906,1983,2335
3510906,1984,2330
3510906,1985,2260
3510906,1986,2400
3510906,1987,2579
3510906,1988,2530
3510906,1989,2200
3510906,1990,2250
3510906,1991,3200
3510906,1992,3642
3510906,1993,5000
3510906,1994,5648
3510906,1995,5000
3510906,1996,5000
3510906,1997,5000
3510906,1998,5000
3510906,1999,5000
3510906,2000,4500
3510906,2001,1550
3510906,2002,1600
3510906,2003,2000
3510906,2004,4500
3510906,2005,4500
3510906,2006,4500
3510906,2007,4500
3510906,2008,2686
3510906,2009,2686
3510906,2010,2600
3510906,2011,2600
3510906,2012,2600
3510906,2013,1954
3510906,2014,1954
3511003,1974,2795
3511003,1975,3361
3511003,1976,3494
3511003,1977,2885
3511003,1978,3950
3511003,1979,3980
3511003,1980,4020
3511003,1981,13720
3511003,1982,13828
3511003,1983,13136
3511003,1984,4932
3511003,1985,4675
3511003,1986,4272
3511003,1987,5398
3511003,1988,4892
3511003,1989,4800
3511003,1990,5000
3511003,1991,4500
3511003,1992,6200
3511003,1993,6500
3511003,1994,6500
3511003,1995,7000
3511003,1996,7000
3511003,1997,7000
3511003,1998,7200
3511003,1999,7500
3511003,2000,7200
3511003,2001,7350
3511003,2002,7100
3511003,2003,7000
3511003,2004,6500
3511003,2005,5800
3511003,2006,6000
3511003,2007,5420
3511003,2008,5690
3511003,2009,5570
3511003,2010,5500
3511003,2011,4890
3511003,2012,4610
3511003,2013,4490
3511003,2014,3456
3511102,1974,2129
3511102,1975,1495
